episode,reward
4.590000000000000000e+02,2.021351969794611847e+01
4.600000000000000000e+02,2.074688783567934180e+01
4.610000000000000000e+02,2.130688783550237275e+01
4.620000000000000000e+02,2.062022116887757051e+01
4.630000000000000000e+02,2.115355396518447861e+01
4.640000000000000000e+02,2.108179466272931535e+01
4.650000000000000000e+02,2.126022116903633830e+01
4.660000000000000000e+02,1.880685685889782377e+01
4.670000000000000000e+02,2.107355449321284979e+01
4.680000000000000000e+02,2.084685738692619594e+01
4.690000000000000000e+02,1.917355442228917184e+01
4.700000000000000000e+02,2.077179867246533007e+01
4.710000000000000000e+02,2.064022116903633375e+01
4.720000000000000000e+02,1.926346506335151076e+01
4.730000000000000000e+02,2.030018671038522626e+01
4.740000000000000000e+02,1.953021707939161189e+01
4.750000000000000000e+02,2.066022116783013729e+01
4.760000000000000000e+02,2.114688382598753691e+01
4.770000000000000000e+02,2.071355450236957196e+01
4.780000000000000000e+02,2.123355450236962128e+01
4.790000000000000000e+02,2.099355450236966902e+01
4.800000000000000000e+02,2.093355450236967386e+01
4.810000000000000000e+02,2.087998192904773376e+01
4.820000000000000000e+02,2.137332328197079079e+01
4.830000000000000000e+02,1.859670542997826104e+01
4.840000000000000000e+02,2.113331927207248739e+01
4.850000000000000000e+02,2.010021708978626975e+01
4.860000000000000000e+02,2.104513200459318867e+01
4.870000000000000000e+02,2.076022116901542702e+01
4.880000000000000000e+02,2.098688783554421278e+01
4.890000000000000000e+02,2.141355449200701599e+01
4.900000000000000000e+02,2.066022116887754834e+01
4.910000000000000000e+02,2.092688730646879236e+01
4.920000000000000000e+02,2.110022116903633815e+01
4.930000000000000000e+02,2.101355450218923693e+01
4.940000000000000000e+02,2.118688782654582070e+01
4.950000000000000000e+02,2.172688382580783184e+01
4.960000000000000000e+02,2.091632584318458754e+01
4.970000000000000000e+02,2.084998987910281087e+01
4.980000000000000000e+02,2.100662616636847702e+01
4.990000000000000000e+02,2.112665654574861307e+01
